cvm_code,trade_name,b3_trade_name,b3_issuer_code,b3_segment,b3_sector,available_years
25070,Plano&Plano,PLANOEPLANO,PLPL,Incorporações,Consumo Cíclico,0
25089,Petz,PETZ,PETZ,Produtos Diversos,Consumo Cíclico,0
25100,Cury,CURY S/A,CURY,Incorporações,Consumo Cíclico,0
25119,Melnick,MELNICK,MELK,Incorporações,Consumo Cíclico,0
25127,COMPASS,COMPASS,PASS,Gás,Utilidade Pública,0
25135,Boa Vista,BOA VISTA,BOAS,Serviços Financeiros Diversos,Financeiro,0
25160,Sequoia Logística,SEQUOIA LOG,SEQL,Serviços Diversos,Bens Industriais,0
25186,Grupo Mateus,GRUPO MATEUS,GMAT,Alimentos,Consumo não Cíclico,0
25208,Track & Field,TRACK FIELD,TFCO,Vestuário,Consumo Cíclico,0
25232,Méliuz,MELIUZ,CASH,Programas e Serviços,Tecnologia da Informação,0
25259,Enjoei,ENJOEI,ENJU,Programas e Serviços,Tecnologia da Informação,0
25275,Alphaville,ALPHAVILLE,AVLL,Incorporações,Consumo Cíclico,0
25283,Aeris Energy,AERIS,AERI,Máquinas e Equipamentos Industriais,Bens Industriais,0
25291,3R Petroleum,3R PETROLEUM,RRRP,"Exploração, Refino e Distribuição","Petróleo, Gás e Biocombustíveis",0
25330,Allied,ALLIED,ALLD,Eletrodomésticos,Consumo Cíclico,0
25372,Assaí,ASSAI,ASAI,Alimentos,Consumo não Cíclico,0
25399,Neogrid,NEOGRID,NGRD,Programas e Serviços,Tecnologia da Informação,0
25402,HBR Realty,HBR REALTY,HBRE,Exploração de Imóveis,Financeiro,0
25445,Espaçolaser,ESPACOLASER,ESPA,Produtos Diversos,Consumo Cíclico,0
25453,Intelbras,INTELBRAS,INTB,Computadores e Equipamentos,Tecnologia da Informação,0
25461,Mobly,MOBLY,MBLY,Programas e Serviços,Tecnologia da Informação,0
25470,Mosaico,MOSAICO,MOSI,Programas e Serviços,Tecnologia da Informação,0
25488,Focus Energia,FOCUS ON,POWE,Energia Elétrica,Utilidade Pública,0
25496,Jalles Machado,JALLESMACHAD,JALL,Açucar e Álcool,Consumo não Cíclico,0
25500,Bemobi,BEMOBI TECH,BMOB,Programas e Serviços,Tecnologia da Informação,0
25518,Westwing,WESTWING,WEST,Programas e Serviços,Tecnologia da Informação,0
25526,Cruzeiro do Sul Educacional,CRUZEIRO EDU,CSED,Serviços Educacionais,Consumo Cíclico,0
25534,OceanPact,OCEANPACT,OPCT,Equipamentos e Serviços,"Petróleo, Gás e Biocombustíveis",0
25542,LE BISCUIT,LE BISCUIT,LLBI,Produtos Diversos,Consumo Cíclico,0
25550,Orizon,ORIZON,ORVR,Água e Saneamento,Utilidade Pública,0
25569,Eletromidia,ELETROMIDIA,ELMD,Publicidade e Propaganda,Comunicações,0
25585,CSN Mineração,CSNMINERACAO,CMIN,Minerais Metálicos,Materiais Básicos,0
25640,AES Brasil,AES BRASIL,AESB,Energia Elétrica,Utilidade Pública,0
25658,AgroGalaxy,AGROGALAXY,AGXY,Agricultura,Consumo não Cíclico,0
25682,Viveo,VIVEO,VVEO,Medicamentos e Outros Produtos,Saúde,0
25690,Mater Dei,MATER DEI,MATD,"Serviços Médicos, Hospitalares, Análises e Diagnósticos",Saúde,0
25704,Boa Safra Sementes,BOA SAFRA,SOJA,Agricultura,Consumo não Cíclico,0
25712,GPS,GPS,GGPS,Serviços Diversos,Bens Industriais,0
25747,Infracommerce,INFRACOMM,IFCM,Programas e Serviços,Tecnologia da Informação,0
25755,Banco Modal,MODALMAIS,MODL,Bancos,Financeiro,0
25763,Vittia,VITTIA,VITT,Fertilizantes e Defensivos,Materiais Básicos,0
25780,PetroRecôncavo,PETRORECSA,RECV,"Exploração, Refino e Distribuição","Petróleo, Gás e Biocombustíveis",0
25798,KALLAS,KALLAS,KLAS,Incorporações,Consumo Cíclico,0
25801,RODOBENS,RODOBENS,RBNS,Material de Transporte,Bens Industriais,0
25836,Dotz,DOTZ SA,DOTZ,Programas de Fidelização,Consumo Cíclico,0
25844,TEGRA INCORP,TEGRA INCORP,TEGA,Incorporações,Consumo Cíclico,0
25860,BR PARTNERS,BR PARTNERS,BRBI,Bancos,Financeiro,0
25879,Kora Saúde,KORA SAUDE,KRSA,"Serviços Médicos, Hospitalares, Análises e Diagnósticos",Saúde,0
25887,GetNinjas,GETNINJAS,NINJ,Programas e Serviços,Tecnologia da Informação,0
25895,WDC Networks,WDC NETWORKS,LVTC,Programas e Serviços,Tecnologia da Informação,0
25917,Raízen,RAIZEN,RAIZ,Agricultura,Consumo não Cíclico,0
25933,AGRIBRASIL,AGRIBRASIL,GRAO,Agricultura,Consumo não Cíclico,0
25950,3tentos,3TENTOS,TTEN,Agricultura,Consumo não Cíclico,0
25984,CBA,CBA,CBAV,Minerais Metálicos,Materiais Básicos,0
26000,Terra Santa,TERRASANTAPA,LAND,Agricultura,Consumo não Cíclico,0
26026,Desktop,DESKTOP,DESK,Telecomunicações,Comunicações,0
26034,Multilaser,MULTILASER,MLAS,Computadores e Equipamentos,Tecnologia da Informação,0
26050,Unifique,UNIFIQUE,FIQE,Telecomunicações,Comunicações,0
26069,Armac,ARMAC,ARML,Máquinas e Equipamentos Industriais,Bens Industriais,0
26077,Traders Club,TC,TRAD,Programas e Serviços,Tecnologia da Informação,0
26085,Brisanet,BRISANET,BRIT,Telecomunicações,Comunicações,0
26093,ClearSale,CLEARSALE,CLSA,Serviços Financeiros Diversos,Financeiro,0
26123,Oncoclínicas,ONCOCLINICAS,ONCO,"Serviços Médicos, Hospitalares, Análises e Diagnósticos",Saúde,0
26140,Getnet,GETNET BR,GETT,Serviços Financeiros Diversos,Financeiro,0
26247,Wilson Sons,WILSON SONS,PORT,Serviços de Apoio e Armazenagem,Bens Industriais,0
26280,COMERC PAR,COMERC PAR,COMR,Energia Elétrica,Utilidade Pública,0
1461,NEUMARKTRADE,NEUMARKTRADE,NaN,Não Classificado,Não Classificados,0
1918,SANEAMENTOGO,SANEAMENTOGO,NaN,Não Classificado,Não Classificados,0
2120,VIXLOGISTICA,VIXLOGISTICA,NaN,Não Classificados,Não Classificados,0
2254,VIARONDON,VIARONDON,NaN,Não Classificado,Não Classificados,0
2300,LIGHTENERG,LIGHTENERG,NaN,Não Classificado,Não Classificados,0
2388,ECO050RODO,ECO050RODO,NaN,Não Classificado,Não Classificados,0
2415,SINOPENERG,SINOPENERG,NaN,Não Classificado,Não Classificados,0
2524,TSCRED,TSCRED,NaN,Não Classificado,Não Classificados,0
2572,RIO ALTO,RIO ALTO,NaN,Não Classificados,Não Classificados,0
2590,EMCCAMP,EMCCAMP,NaN,Não Classificado,Não Classificados,0
900085,FW15 EMP,FW15 EMP,FW15,NaN,NaN,0
14300,SNB PARTCIP,SNB PARTCIP,NaN,Não Classificado,Não Classificados,0
16772,BNDESPAR,BNDESPAR,NaN,Gestão de Recursos e Investimentos,Financeiro,14
19720,BRAZIL REALT,BRAZIL REALT,NaN,Securitizadoras de Recebíveis,Financeiro,14
900086,BRAIR,BRAIR,BRAR,NaN,NaN,0
20222,GAIA SECURIT,GAIA SECURIT,NaN,Securitizadoras de Recebíveis,Financeiro,12
21903,ECON,ECON,NaN,Exploração de Rodovias,Bens Industriais,14
22071,RT BANDEIRAS,RT BANDEIRAS,NaN,Exploração de Rodovias,Bens Industriais,14
22250,OURINVESTSEC,OURINVESTSEC,NaN,Não Classificados,Não Classificados,13
22268,CONC RAPOSO,CONC RAPOSO,NaN,Exploração de Rodovias,Bens Industriais,14
22390,OCTANTE SEC,OCTANTE SEC,NaN,Securitizadoras de Recebíveis,Financeiro,12
22411,ECOPISTAS,ECOPISTAS,NaN,Exploração de Rodovias,Bens Industriais,14
22633,CACHOEIRA,CACHOEIRA,NaN,Energia Elétrica,Utilidade Pública,0
22683,CACHOEIRA,CACHOEIRA,NaN,Energia Elétrica,Utilidade Pública,14
22942,MGI PARTICIP,MGI PARTICIP,NaN,Outros,Outros,10
22977,FGENERGIA,FGENERGIA,NaN,Energia Elétrica,Utilidade Pública,13
23060,TRIANGULOSOL,TRIANGULOSOL,NaN,Exploração de Rodovias,Bens Industriais,12
23167,ROD COLINAS,ROD COLINAS,NaN,Exploração de Rodovias,Bens Industriais,12
23230,RAIZEN ENERG,RAIZEN ENERG,NaN,Açucar e Álcool,Consumo não Cíclico,11
23280,OURO VERDE,OURO VERDE,NaN,Não Classificados,Não Classificados,12
23329,TERM. PE III,TERM. PE III,NaN,Energia Elétrica,Utilidade Pública,12
24066,TCP TERMINAL,TCP TERMINAL,NaN,Não Classificados,Não Classificados,9
24442,JAGUARA,JAGUARA,NaN,Não Classificado,Não Classificados,0
50052,BKR INTL TRS,BKR INTL TRS,NaN,Não Classificados,Não Classificados,0
502480,AGROP ARAME,AGROP ARAME,ARAM,NaN,NaN,0
509280,PAGRISA,PAGRISA,PGSA,NaN,NaN,0
512842,FARTURA AGRO,FARTURA AGRO,FRTR,NaN,NaN,0
514217,FIAC S ANTON,FIAC S ANTON,FTSA,NaN,NaN,0
518433,FRANCIS TEXT,FRANCIS TEXT,CTVL,NaN,NaN,0
518670,PRAIA HOTEL,PRAIA HOTEL,PPHT,NaN,NaN,0
518786,RIO CORTADO,RIO CORTADO,RCTA,NaN,NaN,0
519146,VALE BONITO,VALE BONITO,VLBN,NaN,NaN,0
519251,AGRO PINGUIM,AGRO PINGUIM,PNGU,NaN,NaN,0
519707,TBM,TBM,TXBZ,NaN,NaN,0
519715,VERDESCAMPOS,VERDESCAMPOS,AGVE,NaN,NaN,0
520373,IND DUREINO,IND DUREINO,IDNO,NaN,NaN,0
521019,ALUMAZON,ALUMAZON,ALMZ,NaN,NaN,0
521027,NORTE HOT,NORTE HOT,NaN,NaN,NaN,0
900002,GAV2 EMP,GAV2 EMP,2GAV,NaN,NaN,0
900003,AXS PART,AXS PART,PAXS,NaN,NaN,0
900004,BR TECNO,BR TECNO,TEPA,NaN,NaN,0
900005,SPICBR,SPICBR,SPIC,NaN,NaN,0
900006,PRINCIPIA,PRINCIPIA,PEDU,NaN,NaN,0
900007,CRLESTE MS,CRLESTE MS,RLMS,NaN,NaN,0
900008,RIALMA IV,RIALMA IV,RITE,NaN,NaN,0
900009,EMP MINESP,EMP MINESP,EMES,NaN,NaN,0
900011,CVLT CARIOCA,CVLT CARIOCA,CVLT,NaN,NaN,0
900012,AGPROPERTIES,AGPROPERTIES,APRO,NaN,NaN,0
900013,BRK AMBIRC,BRK AMBIRC,BKRC,NaN,NaN,0
900014,ECONOMIA CIR,ECONOMIA CIR,ECIR,NaN,NaN,0
900015,MAXXIMA ENER,MAXXIMA ENER,MAXE,NaN,NaN,0
900016,TRANS RIOMIN,TRANS RIOMIN,RMIN,NaN,NaN,0
900017,MARAPE HOLD,MARAPE HOLD,MRPH,NaN,NaN,0
900018,SAO GABRIEL,SAO GABRIEL,SGAB,NaN,NaN,0
900019,PBH ATIVOS,PBH ATIVOS,NaN,NaN,NaN,0
900020,CONTECAPITAL,CONTECAPITAL,CTCP,NaN,NaN,0
900021,UHE JURUENA,UHE JURUENA,UHEJ,NaN,NaN,0
900022,LINS AGRO,LINS AGRO,LINS,NaN,NaN,0
900023,SKM TOKIO,SKM TOKIO,SKMT,NaN,NaN,0
900024,SKM KIOTO,SKM KIOTO,SKMK,NaN,NaN,0
900025,3RPOTIGUAR,3RPOTIGUAR,PTGU,NaN,NaN,0
900026,BPGM CAMP,BPGM CAMP,BCEP,NaN,NaN,0
900027,AQUARIO,AQUARIO,AARJ,NaN,NaN,0
900029,BPGM BH1,BPGM BH1,BBHE,NaN,NaN,0
900030,VIRYA CAP,VIRYA CAP,VIRY,NaN,NaN,0
900031,DIXEMP,DIXEMP,DIXE,NaN,NaN,0
900032,SPE NOVONORT,SPE NOVONORT,NNAE,NaN,NaN,0
900033,BOA ESPER,BOA ESPER,EPNC,NaN,NaN,0
900034,SAVIXX,SAVIXX,SVXX,NaN,NaN,0
900035,AMATA,AMATA,AATA,NaN,NaN,0
900037,VILHENA,VILHENA,VILH,NaN,NaN,0
900038,ASTURIAS,ASTURIAS,AERE,NaN,NaN,0
900039,INTERMARÍ,INTERMARÍ,IPLO,NaN,NaN,0
900040,AMB LIMPEZA,AMB LIMPEZA,AMTL,NaN,NaN,0
900041,ATHONII,ATHONII,ATII,NaN,NaN,0
900042,ONCOMED,ONCOMED,OCMD,NaN,NaN,0
900043,ABAPORTO,ABAPORTO,ABAP,NaN,NaN,0
900045,HI INVEST,HI INVEST,HIIN,NaN,NaN,0
900046,QI SECUTII,QI SECUTII,QISE,NaN,NaN,0
900047,GRANEL QUIM,GRANEL QUIM,GRAQ,NaN,NaN,0
900048,GD PART,GD PART,GDPS,NaN,NaN,0
900049,1461 INVEST,1461 INVEST,UQMU,NaN,NaN,0
900050,ABIMEX,ABIMEX,ABMX,NaN,NaN,0
900051,MAIRIPORA,MAIRIPORA,MINC,NaN,NaN,0
900053,MARANGATU,MARANGATU,GATU,NaN,NaN,0
900054,PANATI HOLD,PANATI HOLD,PNAT,NaN,NaN,0
900055,E&PINFRAEST,E&PINFRAEST,EPIN,NaN,NaN,0
900056,TTCH4PAR,TTCH4PAR,TTCH,NaN,NaN,0
900057,AVGEMPREEND,AVGEMPREEND,AVGE,NaN,NaN,0
900058,RRPMCURSOS,RRPMCURSOS,RRPM,NaN,NaN,0
900059,DIGITALDC,DIGITALDC,DGTL,NaN,NaN,0
900061,SULCONCESSO,SULCONCESSO,SCPT,NaN,NaN,0
900062,CARANGOLAPA,CARANGOLAPA,CRNG,NaN,NaN,0
900063,ABCBRASIL,ABCBRASIL,ABCC,NaN,NaN,0
900064,C.B.DISTRIB,C.B.DISTRIB,CBDB,NaN,NaN,0
900065,POMERWASSER,POMERWASSER,POMR,NaN,NaN,0
900066,SERTÃOXVII,SERTÃOXVII,SB17,NaN,NaN,0
900067,SERTÃOXVI,SERTÃOXVI,SB16,NaN,NaN,0
900068,ABAPORU,ABAPORU,ABPR,NaN,NaN,0
900069,SERTÃOXV,SERTÃOXV,SB15,NaN,NaN,0
900070,SERTÃOXVIII,SERTÃOXVIII,SB18,NaN,NaN,0
900071,SERTÃOXIX,SERTÃOXIX,SB19,NaN,NaN,0
900072,SERTÃOXX,SERTÃOXX,SB20,NaN,NaN,0
900073,SERTÃOXXI,SERTÃOXXI,SB21,NaN,NaN,0
900074,PEDRAAGRO,PEDRAAGRO,PEAG,NaN,NaN,0
900075,CONSAG,CONSAG,CNSG,NaN,NaN,0
900076,ACECOTI,ACECOTI,ACEC,NaN,NaN,0
900077,TBAPARTI,TBAPARTI,TBAP,NaN,NaN,0
900078,SPREADPA,SPREADPA,SPAD,NaN,NaN,0
900080,EBANX,EBANX,EBNX,NaN,NaN,0
900081,BRAMEX COMER,BRAMEX COMER,MXCS,NaN,NaN,0
900082,IHS BRASIL,IHS BRASIL,IHSB,NaN,NaN,0
900083,NIBS,NIBS,NIBS,NaN,NaN,0
900084,CAMBORIUSPE,CAMBORIUSPE,ACMB,NaN,NaN,0
900088,COCAL,COCAL,CCIA,NaN,NaN,0
900089,HIDRO FORTE,HIDRO FORTE,HFTE,NaN,NaN,0
900090,CAELUM,CAELUM,CAEL,NaN,NaN,0
900091,CRCAFE SPE,CRCAFE SPE,CRCF,NaN,NaN,0
900092,ADAMI,ADAMI,ADMA,NaN,NaN,0
900093,ESP9613,ESP9613,9ESP,NaN,NaN,0
900094,CRUZEIRO ESP,CRUZEIRO ESP,CRUE,NaN,NaN,0
900096,OLINDINA,OLINDINA,OLIP,NaN,NaN,0
900097,SUHAI SEG,SUHAI SEG,SUHA,NaN,NaN,0
900098,EMBASA,EMBASA,EBAS,NaN,NaN,0
900099,AGUAS IMPERA,AGUAS IMPERA,AGIZ,NaN,NaN,0
900100,GRUAINVEST,GRUAINVEST,AEGE,NaN,NaN,0
900101,BRENERGIA,BRENERGIA,BRER,NaN,NaN,0
900102,AUTOGE SOLAR,AUTOGE SOLAR,ATGS,NaN,NaN,0
900103,DELTA USFV,DELTA USFV,DENE,NaN,NaN,0
900104,CORPSERVICES,CORPSERVICES,CSPS,NaN,NaN,0
900105,NORSK SOLAR,NORSK SOLAR,NRSK,NaN,NaN,0
900106,EOLICA SV,EOLICA SV,ESVP,NaN,NaN,0
900107,ALLEGRA PACA,ALLEGRA PACA,ALLA,NaN,NaN,0
900108,BC GERACAO,BC GERACAO,BCGE,NaN,NaN,0
900110,RB PETROLEO,RB PETROLEO,RBPL,NaN,NaN,0
900111,RGENERGIA,RGENERGIA,RBGE,NaN,NaN,0
900112,APOTEOSE,APOTEOSE,ETAL,NaN,NaN,0
900113,FRESNOMAQ,FRESNOMAQ,FRNQ,NaN,NaN,0
900114,ASAP,ASAP,0HBV,NaN,NaN,0
900115,AXS ENERGIA,AXS ENERGIA,AXSC,NaN,NaN,0
900116,VERDE TRANS,VERDE TRANS,VRDT,NaN,NaN,0
900118,AGEO,AGEO,AGEO,NaN,NaN,0
900119,FIBERX,FIBERX,FBRX,NaN,NaN,0
900120,EPR INFRA,EPR INFRA,EPRI,NaN,NaN,0
900121,CIMED,CIMED,CMED,NaN,NaN,0
900122,VERA CRUZ,VERA CRUZ,HVER,NaN,NaN,0
900123,SAVANA,SAVANA,SAVC,NaN,NaN,0
900124,QUALITY,QUALITY,QATY,NaN,NaN,0
900126,AGUASTRIUNFO,AGUASTRIUNFO,AGFO,NaN,NaN,0
900127,GREENYELLOW,GREENYELLOW,GYEH,NaN,NaN,0
900128,MONTE FORTE,MONTE FORTE,MFHP,NaN,NaN,0
900129,CONTROL,CONTROL,COLE,NaN,NaN,0
900131,MONTE CARLO,MONTE CARLO,APMC,NaN,NaN,0
900132,EXATA PART,EXATA PART,EXAT,NaN,NaN,0
900134,AGROVIA,AGROVIA,AGND,NaN,NaN,0
900135,ASA RENTCAR,ASA RENTCAR,CARC,NaN,NaN,0
900136,MATRIX ENERG,MATRIX ENERG,MATX,NaN,NaN,0
900137,AGGER,AGGER,AGER,NaN,NaN,0
900138,BAUTEK,BAUTEK,BKEU,NaN,NaN,0
900139,KPAR EMP,KPAR EMP,KPEP,NaN,NaN,0
900140,INFRAHOLDIII,INFRAHOLDIII,RHOL,NaN,NaN,0
900142,NITEROI,NITEROI,AGNT,NaN,NaN,0
900143,UFV PEIXOTOS,UFV PEIXOTOS,UFVS,NaN,NaN,0
900144,INFRA BRII,INFRA BRII,IFRH,NaN,NaN,0
900145,LAGO CENTER,LAGO CENTER,LCEI,NaN,NaN,0
900146,FF LOCADORA,FF LOCADORA,FFLV,NaN,NaN,0
900147,REDE7,REDE7,0HQR,NaN,NaN,0
900148,BRK ALIMEIRA,BRK ALIMEIRA,BLIM,NaN,NaN,0
900149,IC TRANSP,IC TRANSP,ICTP,NaN,NaN,0
900151,AYOSHII,AYOSHII,AYOS,NaN,NaN,0
900152,EDP GOIAS,EDP GOIAS,HTTP,NaN,NaN,0
900154,INFRA BRASIL,INFRA BRASIL,HXXV,NaN,NaN,0
900155,CAP TC TORRE,CAP TC TORRE,CTTP,NaN,NaN,0
900156,EÓLICA AG I,EÓLICA AG I,EOAP,NaN,NaN,0
900157,EÓLICA AG II,EÓLICA AG II,EOAT,NaN,NaN,0
900158,LUCENA INFRA,LUCENA INFRA,LUIN,NaN,NaN,0
900159,AGUASPARAIBA,AGUASPARAIBA,AGPB,NaN,NaN,0
900160,PARANA EQUIP,PARANA EQUIP,PREQ,NaN,NaN,0
900161,DA MATA S.A,DA MATA S.A,DMTA,NaN,NaN,0
900162,GIPAR,GIPAR,GIPR,NaN,NaN,0
900163,IRAPURU HOLD,IRAPURU HOLD,IRAP,NaN,NaN,0
900164,MARKA BRASIL,MARKA BRASIL,MBRP,NaN,NaN,0
900165,NECTA,NECTA,NETA,NaN,NaN,0
900166,EDIFY,EDIFY,EDFY,NaN,NaN,0
900167,AGIPLANCFI,AGIPLANCFI,AGPN,NaN,NaN,0
900169,BAMBOO SA,BAMBOO SA,BMBO,NaN,NaN,0
900170,NICNET,NICNET,NICN,NaN,NaN,0
900171,FERREIRA CIA,FERREIRA CIA,FCCL,NaN,NaN,0
900172,HELEXIA TLFN,HELEXIA TLFN,HLXI,NaN,NaN,0
900173,TECNOGERA,TECNOGERA,TECG,NaN,NaN,0
900174,AXS ENERG,AXS ENERG,AXSE,NaN,NaN,0
900175,AGUASSAOFRAN,AGUASSAOFRAN,AGSF,NaN,NaN,0
900177,EDP TRADING,EDP TRADING,EDPC,NaN,NaN,0
900178,PONTES DISTR,PONTES DISTR,PDME,NaN,NaN,0
900179,CREMER,CREMER,CREM,NaN,NaN,0
900180,ATHON GERAÇÃ,ATHON GERAÇÃ,ATHT,NaN,NaN,0
900181,SANTA CLARA,SANTA CLARA,STCL,NaN,NaN,0
900182,AGUAS VALAD,AGUAS VALAD,AGOV,NaN,NaN,0
900183,TIMONSAN,TIMONSAN,AGTS,NaN,NaN,0
900185,COLORADO S.A,COLORADO S.A,COER,NaN,NaN,0
900186,CID MOTA,CID MOTA,CIMO,NaN,NaN,0
900187,JANUARIO NG,JANUARIO NG,JANU,NaN,NaN,0
900188,BARREIRAS HD,BARREIRAS HD,BHSA,NaN,NaN,0
900189,PRUMO,PRUMO,PRML,NaN,NaN,0
900190,KANASTRA,KANASTRA,KNST,NaN,NaN,0
900191,AGUTIERREZ,AGUTIERREZ,AGUT,NaN,NaN,0
900193,IVI ENERGIA,IVI ENERGIA,IVIE,NaN,NaN,0
900194,LWART,LWART,LWAT,NaN,NaN,0
900195,FARMAX,FARMAX,FARX,NaN,NaN,0
900196,SHOPP ITAQUE,SHOPP ITAQUE,SMIT,NaN,NaN,0
900197,DB3 TELECOM,DB3 TELECOM,DB3S,NaN,NaN,0
900198,ICATU ADM,ICATU ADM,ISAP,NaN,NaN,0
900199,SOLAR PARTIC,SOLAR PARTIC,ASVI,NaN,NaN,0
900200,REC EMBU III,REC EMBU III,EMBU,NaN,NaN,0
900201,ASSURUÁ 5,ASSURUÁ 5,ASSR,NaN,NaN,0
900202,SANTAFE,SANTAFE,UEEE,NaN,NaN,0
900203,XP PORTOS,XP PORTOS,XPPO,NaN,NaN,0
900204,SCHEFFER,SCHEFFER,SCFR,NaN,NaN,0
900205,CARGO POLO,CARGO POLO,CPCL,NaN,NaN,0
900207,CASADOSVENTO,CASADOSVENTO,CSVE,NaN,NaN,0
900208,FMU,FMU,FMUE,NaN,NaN,0
900209,ALESAT,ALESAT,ALES,NaN,NaN,0
900210,VERDE ENERGE,VERDE ENERGE,VDES,NaN,NaN,0
900211,LUIZ GONZAGA,LUIZ GONZAGA,LUGH,NaN,NaN,0
900212,PARAIBUNA,PARAIBUNA,PRBN,NaN,NaN,0
900213,SANTAFE,SANTAFE,USNA,NaN,NaN,0
900215,SANTA 07,SANTA 07,STRZ,NaN,NaN,0
900216,SAO ROQUE,SAO ROQUE,SRQE,NaN,NaN,0
900217,ALGAR,ALGAR,ALGC,NaN,NaN,0
900218,KRONA,KRONA,KRTC,NaN,NaN,0
900219,EMIVE S.A,EMIVE S.A,EMIV,NaN,NaN,0
900220,EDF OITI,EDF OITI,EDFT,NaN,NaN,0
900221,TRANSN ENERG,TRANSN ENERG,TENG,NaN,NaN,0
900223,DMCARD PART,DMCARD PART,DMCA,NaN,NaN,0
900224,SANTA SOPHIA,SANTA SOPHIA,SSAP,NaN,NaN,0
900225,ALIANCA,ALIANCA,ALGE,NaN,NaN,0
900226,USINA ARINOS,USINA ARINOS,UASR,NaN,NaN,0
900227,USI ARINOSXX,USI ARINOSXX,UASP,NaN,NaN,0
900228,USINA 19,USINA 19,UASS,NaN,NaN,0
900229,SL ADMIN,SL ADMIN,SLAD,NaN,NaN,0
900231,INXU ENERGIA,INXU ENERGIA,INXU,NaN,NaN,0
900232,UFV YUMA IV,UFV YUMA IV,UFVQ,NaN,NaN,0
900233,CMCOSMETICOS,CMCOSMETICOS,CEMM,NaN,NaN,0
900234,UFV YUMA III,UFV YUMA III,NaN,NaN,NaN,0
900235,DIALOGO,DIALOGO,DALG,NaN,NaN,0
900236,RODOBENS PAR,RODOBENS PAR,RODZ,NaN,NaN,0
900237,SULASAPAR,SULASAPAR,SULP,NaN,NaN,0
900238,CMCOSMETICOS,CMCOSMETICOS,CENM,NaN,NaN,0
900239,AXS VII,AXS VII,AXSU,NaN,NaN,0
900240,UFV YUMAV,UFV YUMAV,UFVC,NaN,NaN,0
900241,ALMEIDA,ALMEIDA,ALMJ,NaN,NaN,0
900242,BETA PROD,BETA PROD,BPES,NaN,NaN,0
900243,GYBR ENERGY,GYBR ENERGY,GBRE,NaN,NaN,0
900244,RIALMA,RIALMA,RALM,NaN,NaN,0
900245,GRB GERADOR,GRB GERADOR,GREM,NaN,NaN,0
900246,VIVA S.A,VIVA S.A,VIVS,NaN,NaN,0
900247,NEO RODAS,NEO RODAS,NROD,NaN,NaN,0
900248,COPEL SERV,COPEL SERV,CPEL,NaN,NaN,0
900250,MARLIM AZUL,MARLIM AZUL,MRZL,NaN,NaN,0
900251,RANDON SA,RANDON SA,RAND,NaN,NaN,0
900252,AUTO SOLAR,AUTO SOLAR,GSVI,NaN,NaN,0
900253,NUCLEO BH,NUCLEO BH,BAHO,NaN,NaN,0
900254,EVINO SA,EVINO SA,VINH,NaN,NaN,0
900255,SPE MORRO,SPE MORRO,MRER,NaN,NaN,0
900256,ALTO ENERGIA,ALTO ENERGIA,AERS,NaN,NaN,0
900259,AFFIX,AFFIX,AFFX,NaN,NaN,0
900260,ATLAS LUIZ,ATLAS LUIZ,ACRC,NaN,NaN,0
900261,EKTT9,EKTT9,EKTT,NaN,NaN,0
900262,POSITIVO ST,POSITIVO ST,PSTC,NaN,NaN,0
900263,INXU,INXU,INXE,NaN,NaN,0
900264,URBIA JERI,URBIA JERI,NaN,NaN,NaN,0
900266,ALUBAM,ALUBAM,ALUB,NaN,NaN,0
900267,BULLLA,BULLLA,UNIK,NaN,NaN,0
900268,FLORA PROD,FLORA PROD,FLLH,NaN,NaN,0
900269,COLOMBO S.A,COLOMBO S.A,ICLB,NaN,NaN,0
900271,PORTOCEM,PORTOCEM,PTCE,NaN,NaN,0
900272,TRAVESSIA XX,TRAVESSIA XX,NaN,NaN,NaN,0
900274,ALUSAENG,ALUSAENG,ALUS,NaN,NaN,0
900275,MARILAN,MARILAN,NaN,NaN,NaN,0
900276,SERRA F,SERRA F,SERI,NaN,NaN,0
900277,AXIS SOLAR V,AXIS SOLAR V,NaN,NaN,NaN,0
900278,BIOENERGETIC,BIOENERGETIC,NaN,NaN,NaN,0
900279,TECP,TECP,NaN,NaN,NaN,0
900280,ENERGIA MATO,ENERGIA MATO,NaN,NaN,NaN,0
900282,AMAM,AMAM,AMPS,NaN,NaN,0
900283,SIERENTZ,SIERENTZ,NaN,NaN,NaN,0
900284,QUARESMEIRA,QUARESMEIRA,NaN,NaN,NaN,0
900285,INFRA HOLDIN,INFRA HOLDIN,IFRB,NaN,NaN,0
900286,MINUM GENCO,MINUM GENCO,MGGS,NaN,NaN,0
900287,SANTARDER LE,SANTARDER LE,NaN,NaN,NaN,0
900288,ANHANGUERA,ANHANGUERA,NaN,NaN,NaN,0
900289,SIMAK,SIMAK,NaN,NaN,NaN,0
900308,ARMAZEMMATEU,ARMAZEMMATEU,AMTE,NaN,NaN,0
900316,ANDORINHA,ANDORINHA,ANDH,NaN,NaN,0
900324,PENHASPE,PENHASPE,APNH,NaN,NaN,0
900332,ARMCO,ARMCO,ARMB,NaN,NaN,0
900340,ARTECOLA,ARTECOLA,ARQU,NaN,NaN,0
900357,ARAUCARIA,ARAUCARIA,ARSN,NaN,NaN,0
900365,ASCENTYSA,ASCENTYSA,ASCY,NaN,NaN,0
900373,ATIVAS,ATIVAS,ATDC,NaN,NaN,0
